dumyID_EachDay_EachLight,trailID,lightWavelength,behaviorType,day,value
10,white_9_2,white,Time_In_Transition_Zone,9,33.12
10,white_10_2,white,Time_In_Transition_Zone,10,46.32
11,white_1_3,white,Time_In_Transition_Zone,1,166.32
11,white_2_3,white,Time_In_Transition_Zone,2,134.25
11,white_3_3,white,Time_In_Transition_Zone,3,163.34
11,white_4_3,white,Time_In_Transition_Zone,4,150.23
11,white_5_3,white,Time_In_Transition_Zone,5,148.65
11,white_6_3,white,Time_In_Transition_Zone,6,159.26
11,white_7_3,white,Time_In_Transition_Zone,7,129.58
11,white_8_3,white,Time_In_Transition_Zone,8,31.29
11,white_9_3,white,Time_In_Transition_Zone,9,32.39
11,white_10_3,white,Time_In_Transition_Zone,10,47.88
12,white_1_3,white,Time_In_Transition_Zone,1,136.62
12,white_2_3,white,Time_In_Transition_Zone,2,136.26
12,white_3_3,white,Time_In_Transition_Zone,3,159.65
12,white_4_3,white,Time_In_Transition_Zone,4,151.2
12,white_5_3,white,Time_In_Transition_Zone,5,159.86
12,white_6_3,white,Time_In_Transition_Zone,6,142.53
12,white_7_3,white,Time_In_Transition_Zone,7,132.69
12,white_8_3,white,Time_In_Transition_Zone,8,29.65
12,white_9_3,white,Time_In_Transition_Zone,9,32.65
12,white_10_3,white,Time_In_Transition_Zone,10,42.63
13,white_1_3,white,Time_In_Transition_Zone,1,135.26
13,white_2_3,white,Time_In_Transition_Zone,2,125.46
13,white_3_3,white,Time_In_Transition_Zone,3,162.33
13,white_4_3,white,Time_In_Transition_Zone,4,149.65
13,white_5_3,white,Time_In_Transition_Zone,5,158.64
13,white_6_3,white,Time_In_Transition_Zone,6,152.23
13,white_7_3,white,Time_In_Transition_Zone,7,128.54
13,white_8_3,white,Time_In_Transition_Zone,8,38.15
13,white_9_3,white,Time_In_Transition_Zone,9,31.54
13,white_10_3,white,Time_In_Transition_Zone,10,39.15
14,white_1_3,white,Time_In_Transition_Zone,1,135.26
14,white_2_3,white,Time_In_Transition_Zone,2,132.23
14,white_3_3,white,Time_In_Transition_Zone,3,169.56
14,white_4_3,white,Time_In_Transition_Zone,4,142.53
14,white_5_3,white,Time_In_Transition_Zone,5,156.23
14,white_6_3,white,Time_In_Transition_Zone,6,126.32
14,white_7_3,white,Time_In_Transition_Zone,7,157.59
14,white_8_3,white,Time_In_Transition_Zone,8,26.55
14,white_9_3,white,Time_In_Transition_Zone,9,32.65
14,white_10_3,white,Time_In_Transition_Zone,10,39.25
15,white_1_3,white,Time_In_Transition_Zone,1,153.26
15,white_2_3,white,Time_In_Transition_Zone,2,126.32
15,white_3_3,white,Time_In_Transition_Zone,3,165.32
15,white_4_3,white,Time_In_Transition_Zone,4,152.65
15,white_5_3,white,Time_In_Transition_Zone,5,162.32
15,white_6_3,white,Time_In_Transition_Zone,6,125.55
15,white_7_3,white,Time_In_Transition_Zone,7,164.89
15,white_8_3,white,Time_In_Transition_Zone,8,24.59
15,white_9_3,white,Time_In_Transition_Zone,9,32.96
15,white_10_3,white,Time_In_Transition_Zone,10,36.25
1,white_1_1,white,Time_In_Center_Zone,1,143.09
1,white_2_1,white,Time_In_Center_Zone,2,87.54
1,white_3_1,white,Time_In_Center_Zone,3,147.79
1,white_4_1,white,Time_In_Center_Zone,4,107.78
1,white_5_1,white,Time_In_Center_Zone,5,126.7
1,white_6_1,white,Time_In_Center_Zone,6,151.19
1,white_7_1,white,Time_In_Center_Zone,7,122.19
1,white_8_1,white,Time_In_Center_Zone,8,46.18
1,white_9_1,white,Time_In_Center_Zone,9,42.56
1,white_10_1,white,Time_In_Center_Zone,10,51.45
2,white_1_1,white,Time_In_Center_Zone,1,121.08
2,white_2_1,white,Time_In_Center_Zone,2,102.63
2,white_3_1,white,Time_In_Center_Zone,3,170.1
2,white_4_1,white,Time_In_Center_Zone,4,103.12
2,white_5_1,white,Time_In_Center_Zone,5,119.4
2,white_6_1,white,Time_In_Center_Zone,6,153.21
2,white_7_1,white,Time_In_Center_Zone,7,160.23
2,white_8_1,white,Time_In_Center_Zone,8,34.45
2,white_9_1,white,Time_In_Center_Zone,9,27.15
2,white_10_1,white,Time_In_Center_Zone,10,51.62
3,white_1_1,white,Time_In_Center_Zone,1,113.23
3,white_2_1,white,Time_In_Center_Zone,2,125.37
3,white_3_1,white,Time_In_Center_Zone,3,99.08
3,white_4_1,white,Time_In_Center_Zone,4,98.03
3,white_5_1,white,Time_In_Center_Zone,5,89.08
3,white_6_1,white,Time_In_Center_Zone,6,169.49
3,white_7_1,white,Time_In_Center_Zone,7,126.29
3,white_8_1,white,Time_In_Center_Zone,8,49.85
3,white_9_1,white,Time_In_Center_Zone,9,30.83
3,white_10_1,white,Time_In_Center_Zone,10,48.12
4,white_1_1,white,Time_In_Center_Zone,1,148.03
4,white_2_1,white,Time_In_Center_Zone,2,120.39
4,white_3_1,white,Time_In_Center_Zone,3,85.03
4,white_4_1,white,Time_In_Center_Zone,4,80.99
4,white_5_1,white,Time_In_Center_Zone,5,103.91
4,white_6_1,white,Time_In_Center_Zone,6,132.56
4,white_7_1,white,Time_In_Center_Zone,7,120.93
4,white_8_1,white,Time_In_Center_Zone,8,44.03
4,white_9_1,white,Time_In_Center_Zone,9,47.22
4,white_10_1,white,Time_In_Center_Zone,10,43.45
5,white_1_1,white,Time_In_Center_Zone,1,115.19
5,white_2_1,white,Time_In_Center_Zone,2,130.28
5,white_3_1,white,Time_In_Center_Zone,3,97.82
5,white_4_1,white,Time_In_Center_Zone,4,95.29
5,white_5_1,white,Time_In_Center_Zone,5,94.12
5,white_6_1,white,Time_In_Center_Zone,6,132.64
5,white_7_1,white,Time_In_Center_Zone,7,113.51
5,white_8_1,white,Time_In_Center_Zone,8,54.03
5,white_9_1,white,Time_In_Center_Zone,9,36.2
5,white_10_1,white,Time_In_Center_Zone,10,31.99
6,white_1_2,white,Time_In_Center_Zone,1,120.06
6,white_2_2,white,Time_In_Center_Zone,2,112.14
6,white_3_2,white,Time_In_Center_Zone,3,119.12
6,white_4_2,white,Time_In_Center_Zone,4,88.28
6,white_5_2,white,Time_In_Center_Zone,5,124.5
6,white_6_2,white,Time_In_Center_Zone,6,101.72
6,white_7_2,white,Time_In_Center_Zone,7,138.51
6,white_8_2,white,Time_In_Center_Zone,8,62.58
6,white_9_2,white,Time_In_Center_Zone,9,51.15
6,white_10_2,white,Time_In_Center_Zone,10,46.69
7,white_1_2,white,Time_In_Center_Zone,1,81.22
7,white_2_2,white,Time_In_Center_Zone,2,149.76
7,white_3_2,white,Time_In_Center_Zone,3,125.25
7,white_4_2,white,Time_In_Center_Zone,4,90.12
7,white_5_2,white,Time_In_Center_Zone,5,94.82
7,white_6_2,white,Time_In_Center_Zone,6,111.55
7,white_7_2,white,Time_In_Center_Zone,7,158.12
7,white_8_2,white,Time_In_Center_Zone,8,63.4
7,white_9_2,white,Time_In_Center_Zone,9,58.18
7,white_10_2,white,Time_In_Center_Zone,10,44.82
8,white_1_2,white,Time_In_Center_Zone,1,129.12
8,white_2_2,white,Time_In_Center_Zone,2,108.04
8,white_3_2,white,Time_In_Center_Zone,3,120.36
8,white_4_2,white,Time_In_Center_Zone,4,119.03
8,white_5_2,white,Time_In_Center_Zone,5,148.82
8,white_6_2,white,Time_In_Center_Zone,6,105.56
8,white_7_2,white,Time_In_Center_Zone,7,134.12
8,white_8_2,white,Time_In_Center_Zone,8,56.12
8,white_9_2,white,Time_In_Center_Zone,9,45.99
8,white_10_2,white,Time_In_Center_Zone,10,56.21
9,white_1_2,white,Time_In_Center_Zone,1,132.03
9,white_2_2,white,Time_In_Center_Zone,2,83.58
9,white_3_2,white,Time_In_Center_Zone,3,120.71
9,white_4_2,white,Time_In_Center_Zone,4,75.03
9,white_5_2,white,Time_In_Center_Zone,5,144.68
9,white_6_2,white,Time_In_Center_Zone,6,106.4
9,white_7_2,white,Time_In_Center_Zone,7,145.2
9,white_8_2,white,Time_In_Center_Zone,8,53.14
9,white_9_2,white,Time_In_Center_Zone,9,35.96
9,white_10_2,white,Time_In_Center_Zone,10,55.66
10,white_1_2,white,Time_In_Center_Zone,1,112.9
10,white_2_2,white,Time_In_Center_Zone,2,138.2
10,white_3_2,white,Time_In_Center_Zone,3,79.25
10,white_4_2,white,Time_In_Center_Zone,4,117.12
10,white_5_2,white,Time_In_Center_Zone,5,144.72
10,white_6_2,white,Time_In_Center_Zone,6,116.16
10,white_7_2,white,Time_In_Center_Zone,7,156.91
10,white_8_2,white,Time_In_Center_Zone,8,57.03
10,white_9_2,white,Time_In_Center_Zone,9,42.69
10,white_10_2,white,Time_In_Center_Zone,10,50.04
11,white_1_3,white,Time_In_Center_Zone,1,111.02
11,white_2_3,white,Time_In_Center_Zone,2,139.1
11,white_3_3,white,Time_In_Center_Zone,3,112.1
11,white_4_3,white,Time_In_Center_Zone,4,100.12
11,white_5_3,white,Time_In_Center_Zone,5,102.76
11,white_6_3,white,Time_In_Center_Zone,6,116.59
11,white_7_3,white,Time_In_Center_Zone,7,143.77
11,white_8_3,white,Time_In_Center_Zone,8,59.05
11,white_9_3,white,Time_In_Center_Zone,9,43.23
11,white_10_3,white,Time_In_Center_Zone,10,33.45
12,white_1_3,white,Time_In_Center_Zone,1,138.87
12,white_2_3,white,Time_In_Center_Zone,2,134.29
12,white_3_3,white,Time_In_Center_Zone,3,107.7
12,white_4_3,white,Time_In_Center_Zone,4,70.15
12,white_5_3,white,Time_In_Center_Zone,5,83.27
12,white_6_3,white,Time_In_Center_Zone,6,106.27
12,white_7_3,white,Time_In_Center_Zone,7,137.75
12,white_8_3,white,Time_In_Center_Zone,8,46.03
12,white_9_3,white,Time_In_Center_Zone,9,39.96
12,white_10_3,white,Time_In_Center_Zone,10,27.74
13,white_1_3,white,Time_In_Center_Zone,1,129.09
13,white_2_3,white,Time_In_Center_Zone,2,109.08
13,white_3_3,white,Time_In_Center_Zone,3,113.12
13,white_4_3,white,Time_In_Center_Zone,4,90.7
13,white_5_3,white,Time_In_Center_Zone,5,114.76
13,white_6_3,white,Time_In_Center_Zone,6,126.65
13,white_7_3,white,Time_In_Center_Zone,7,121.9
13,white_8_3,white,Time_In_Center_Zone,8,38.52
13,white_9_3,white,Time_In_Center_Zone,9,48.81
13,white_10_3,white,Time_In_Center_Zone,10,48.47
14,white_1_3,white,Time_In_Center_Zone,1,159.18
14,white_2_3,white,Time_In_Center_Zone,2,108.51
14,white_3_3,white,Time_In_Center_Zone,3,102.86
14,white_4_3,white,Time_In_Center_Zone,4,108.82
14,white_5_3,white,Time_In_Center_Zone,5,114.22
14,white_6_3,white,Time_In_Center_Zone,6,131.56
14,white_7_3,white,Time_In_Center_Zone,7,82.43
14,white_8_3,white,Time_In_Center_Zone,8,66.83
14,white_9_3,white,Time_In_Center_Zone,9,55.03
14,white_10_3,white,Time_In_Center_Zone,10,45.89
15,white_1_3,white,Time_In_Center_Zone,1,120.09
15,white_2_3,white,Time_In_Center_Zone,2,146.69
15,white_3_3,white,Time_In_Center_Zone,3,108.69
15,white_4_3,white,Time_In_Center_Zone,4,117.7
15,white_5_3,white,Time_In_Center_Zone,5,85.72
15,white_6_3,white,Time_In_Center_Zone,6,162.3
15,white_7_3,white,Time_In_Center_Zone,7,66.33
15,white_8_3,white,Time_In_Center_Zone,8,46.09
15,white_9_3,white,Time_In_Center_Zone,9,60.71
15,white_10_3,white,Time_In_Center_Zone,10,36.76
1,dark_1_1,dark,Time_In_Thigmotaxis_Zone,1,365.49
1,dark_2_1,dark,Time_In_Thigmotaxis_Zone,2,326.66
1,dark_3_1,dark,Time_In_Thigmotaxis_Zone,3,329.65
1,dark_4_1,dark,Time_In_Thigmotaxis_Zone,4,333.26
1,dark_5_1,dark,Time_In_Thigmotaxis_Zone,5,326.65
1,dark_6_1,dark,Time_In_Thigmotaxis_Zone,6,332.62
1,dark_7_1,dark,Time_In_Thigmotaxis_Zone,7,315.42
1,dark_8_1,dark,Time_In_Thigmotaxis_Zone,8,319.78
1,dark_9_1,dark,Time_In_Thigmotaxis_Zone,9,312.45
1,dark_10_1,dark,Time_In_Thigmotaxis_Zone,10,319.09
2,dark_1_1,dark,Time_In_Thigmotaxis_Zone,1,351.23
2,dark_2_1,dark,Time_In_Thigmotaxis_Zone,2,329.56
2,dark_3_1,dark,Time_In_Thigmotaxis_Zone,3,359.65
2,dark_4_1,dark,Time_In_Thigmotaxis_Zone,4,325.65
2,dark_5_1,dark,Time_In_Thigmotaxis_Zone,5,329.65
2,dark_6_1,dark,Time_In_Thigmotaxis_Zone,6,321.62
2,dark_7_1,dark,Time_In_Thigmotaxis_Zone,7,303.16
2,dark_8_1,dark,Time_In_Thigmotaxis_Zone,8,322.19
2,dark_9_1,dark,Time_In_Thigmotaxis_Zone,9,323.46
2,dark_10_1,dark,Time_In_Thigmotaxis_Zone,10,321.27
3,dark_1_1,dark,Time_In_Thigmotaxis_Zone,1,326.65
3,dark_2_1,dark,Time_In_Thigmotaxis_Zone,2,324.56
3,dark_3_1,dark,Time_In_Thigmotaxis_Zone,3,349.65
3,dark_4_1,dark,Time_In_Thigmotaxis_Zone,4,329.65
3,dark_5_1,dark,Time_In_Thigmotaxis_Zone,5,302.1
3,dark_6_1,dark,Time_In_Thigmotaxis_Zone,6,329.65
3,dark_7_1,dark,Time_In_Thigmotaxis_Zone,7,307.99
3,dark_8_1,dark,Time_In_Thigmotaxis_Zone,8,333.23
3,dark_9_1,dark,Time_In_Thigmotaxis_Zone,9,322.15
3,dark_10_1,dark,Time_In_Thigmotaxis_Zone,10,322.45
4,dark_1_1,dark,Time_In_Thigmotaxis_Zone,1,326.65
4,dark_2_1,dark,Time_In_Thigmotaxis_Zone,2,325.55
4,dark_3_1,dark,Time_In_Thigmotaxis_Zone,3,326.65
4,dark_4_1,dark,Time_In_Thigmotaxis_Zone,4,346.56
4,dark_5_1,dark,Time_In_Thigmotaxis_Zone,5,301.26
4,dark_6_1,dark,Time_In_Thigmotaxis_Zone,6,356.96
4,dark_7_1,dark,Time_In_Thigmotaxis_Zone,7,312.79
4,dark_8_1,dark,Time_In_Thigmotaxis_Zone,8,328.76
4,dark_9_1,dark,Time_In_Thigmotaxis_Zone,9,317.18
4,dark_10_1,dark,Time_In_Thigmotaxis_Zone,10,324.65
5,dark_1_1,dark,Time_In_Thigmotaxis_Zone,1,325.95
5,dark_2_1,dark,Time_In_Thigmotaxis_Zone,2,324.65
5,dark_3_1,dark,Time_In_Thigmotaxis_Zone,3,322.65
5,dark_4_1,dark,Time_In_Thigmotaxis_Zone,4,359.65
5,dark_5_1,dark,Time_In_Thigmotaxis_Zone,5,326.59
5,dark_6_1,dark,Time_In_Thigmotaxis_Zone,6,332.65
5,dark_7_1,dark,Time_In_Thigmotaxis_Zone,7,307.99
5,dark_8_1,dark,Time_In_Thigmotaxis_Zone,8,315.46
5,dark_9_1,dark,Time_In_Thigmotaxis_Zone,9,321.98
5,dark_10_1,dark,Time_In_Thigmotaxis_Zone,10,317.89
6,dark_1_2,dark,Time_In_Thigmotaxis_Zone,1,366.15
6,dark_2_2,dark,Time_In_Thigmotaxis_Zone,2,328.56
6,dark_3_2,dark,Time_In_Thigmotaxis_Zone,3,356.65
6,dark_4_2,dark,Time_In_Thigmotaxis_Zone,4,384.56
6,dark_5_2,dark,Time_In_Thigmotaxis_Zone,5,316.32
6,dark_6_2,dark,Time_In_Thigmotaxis_Zone,6,321.26
6,dark_7_2,dark,Time_In_Thigmotaxis_Zone,7,304.67
6,dark_8_2,dark,Time_In_Thigmotaxis_Zone,8,314.28
6,dark_9_2,dark,Time_In_Thigmotaxis_Zone,9,314.56
6,dark_10_2,dark,Time_In_Thigmotaxis_Zone,10,309.78
7,dark_1_2,dark,Time_In_Thigmotaxis_Zone,1,326.65
7,dark_2_2,dark,Time_In_Thigmotaxis_Zone,2,359.65
7,dark_3_2,dark,Time_In_Thigmotaxis_Zone,3,325.63
7,dark_4_2,dark,Time_In_Thigmotaxis_Zone,4,357.69
7,dark_5_2,dark,Time_In_Thigmotaxis_Zone,5,325.56
7,dark_6_2,dark,Time_In_Thigmotaxis_Zone,6,332.26
7,dark_7_2,dark,Time_In_Thigmotaxis_Zone,7,319.18
7,dark_8_2,dark,Time_In_Thigmotaxis_Zone,8,313.79
7,dark_9_2,dark,Time_In_Thigmotaxis_Zone,9,327.58
7,dark_10_2,dark,Time_In_Thigmotaxis_Zone,10,314.56
8,dark_1_2,dark,Time_In_Thigmotaxis_Zone,1,342.26
8,dark_2_2,dark,Time_In_Thigmotaxis_Zone,2,348.65
8,dark_3_2,dark,Time_In_Thigmotaxis_Zone,3,342.62
8,dark_4_2,dark,Time_In_Thigmotaxis_Zone,4,359.64
8,dark_5_2,dark,Time_In_Thigmotaxis_Zone,5,333.16
8,dark_6_2,dark,Time_In_Thigmotaxis_Zone,6,325.46
8,dark_7_2,dark,Time_In_Thigmotaxis_Zone,7,320.96
8,dark_8_2,dark,Time_In_Thigmotaxis_Zone,8,324.25
8,dark_9_2,dark,Time_In_Thigmotaxis_Zone,9,323.44
8,dark_10_2,dark,Time_In_Thigmotaxis_Zone,10,309.18
9,dark_1_2,dark,Time_In_Thigmotaxis_Zone,1,351.23
9,dark_2_2,dark,Time_In_Thigmotaxis_Zone,2,357.98
9,dark_3_2,dark,Time_In_Thigmotaxis_Zone,3,359.65
9,dark_4_2,dark,Time_In_Thigmotaxis_Zone,4,326.65
9,dark_5_2,dark,Time_In_Thigmotaxis_Zone,5,326.65
9,dark_6_2,dark,Time_In_Thigmotaxis_Zone,6,321.15
9,dark_7_2,dark,Time_In_Thigmotaxis_Zone,7,323.87
9,dark_8_2,dark,Time_In_Thigmotaxis_Zone,8,312.79
9,dark_9_2,dark,Time_In_Thigmotaxis_Zone,9,314.46
9,dark_10_2,dark,Time_In_Thigmotaxis_Zone,10,310.17
10,dark_1_2,dark,Time_In_Thigmotaxis_Zone,1,363.23
10,dark_2_2,dark,Time_In_Thigmotaxis_Zone,2,365.45
10,dark_3_2,dark,Time_In_Thigmotaxis_Zone,3,324.56
10,dark_4_2,dark,Time_In_Thigmotaxis_Zone,4,351.23
10,dark_5_2,dark,Time_In_Thigmotaxis_Zone,5,359.96
10,dark_6_2,dark,Time_In_Thigmotaxis_Zone,6,310.22
10,dark_7_2,dark,Time_In_Thigmotaxis_Zone,7,342.09
10,dark_8_2,dark,Time_In_Thigmotaxis_Zone,8,320.97
10,dark_9_2,dark,Time_In_Thigmotaxis_Zone,9,324.56
10,dark_10_2,dark,Time_In_Thigmotaxis_Zone,10,320.78
11,dark_1_3,dark,Time_In_Thigmotaxis_Zone,1,325.65
11,dark_2_3,dark,Time_In_Thigmotaxis_Zone,2,359.65
11,dark_3_3,dark,Time_In_Thigmotaxis_Zone,3,329.65
11,dark_4_3,dark,Time_In_Thigmotaxis_Zone,4,329.65
11,dark_5_3,dark,Time_In_Thigmotaxis_Zone,5,326.65
11,dark_6_3,dark,Time_In_Thigmotaxis_Zone,6,316.23
11,dark_7_3,dark,Time_In_Thigmotaxis_Zone,7,336.89
11,dark_8_3,dark,Time_In_Thigmotaxis_Zone,8,314.57
11,dark_9_3,dark,Time_In_Thigmotaxis_Zone,9,333.18
11,dark_10_3,dark,Time_In_Thigmotaxis_Zone,10,322.23
12,dark_1_3,dark,Time_In_Thigmotaxis_Zone,1,329.65
12,dark_2_3,dark,Time_In_Thigmotaxis_Zone,2,333.65
12,dark_3_3,dark,Time_In_Thigmotaxis_Zone,3,333.63
12,dark_4_3,dark,Time_In_Thigmotaxis_Zone,4,340.26
12,dark_5_3,dark,Time_In_Thigmotaxis_Zone,5,345.32
12,dark_6_3,dark,Time_In_Thigmotaxis_Zone,6,319.28
12,dark_7_3,dark,Time_In_Thigmotaxis_Zone,7,342.79
12,dark_8_3,dark,Time_In_Thigmotaxis_Zone,8,320.79
12,dark_9_3,dark,Time_In_Thigmotaxis_Zone,9,327.18
12,dark_10_3,dark,Time_In_Thigmotaxis_Zone,10,341.56
13,dark_1_3,dark,Time_In_Thigmotaxis_Zone,1,358.65
13,dark_2_3,dark,Time_In_Thigmotaxis_Zone,2,342.15
13,dark_3_3,dark,Time_In_Thigmotaxis_Zone,3,326.65
13,dark_4_3,dark,Time_In_Thigmotaxis_Zone,4,315.26
13,dark_5_3,dark,Time_In_Thigmotaxis_Zone,5,325.65
13,dark_6_3,dark,Time_In_Thigmotaxis_Zone,6,302.33
13,dark_7_3,dark,Time_In_Thigmotaxis_Zone,7,320.98
13,dark_8_3,dark,Time_In_Thigmotaxis_Zone,8,316.79
13,dark_9_3,dark,Time_In_Thigmotaxis_Zone,9,329.89
13,dark_10_3,dark,Time_In_Thigmotaxis_Zone,10,327.89
14,dark_1_3,dark,Time_In_Thigmotaxis_Zone,1,356.64
14,dark_2_3,dark,Time_In_Thigmotaxis_Zone,2,326.92
14,dark_3_3,dark,Time_In_Thigmotaxis_Zone,3,359.65
14,dark_4_3,dark,Time_In_Thigmotaxis_Zone,4,329.65
14,dark_5_3,dark,Time_In_Thigmotaxis_Zone,5,359.65
14,dark_6_3,dark,Time_In_Thigmotaxis_Zone,6,304.17
14,dark_7_3,dark,Time_In_Thigmotaxis_Zone,7,317.13
14,dark_8_3,dark,Time_In_Thigmotaxis_Zone,8,317.77
14,dark_9_3,dark,Time_In_Thigmotaxis_Zone,9,332.17
14,dark_10_3,dark,Time_In_Thigmotaxis_Zone,10,317.09
15,dark_1_3,dark,Time_In_Thigmotaxis_Zone,1,342.56
15,dark_2_3,dark,Time_In_Thigmotaxis_Zone,2,336.95
15,dark_3_3,dark,Time_In_Thigmotaxis_Zone,3,325.55
15,dark_4_3,dark,Time_In_Thigmotaxis_Zone,4,322.95
15,dark_5_3,dark,Time_In_Thigmotaxis_Zone,5,316.32
15,dark_6_3,dark,Time_In_Thigmotaxis_Zone,6,313.45
15,dark_7_3,dark,Time_In_Thigmotaxis_Zone,7,329.78
15,dark_8_3,dark,Time_In_Thigmotaxis_Zone,8,324.52
15,dark_9_3,dark,Time_In_Thigmotaxis_Zone,9,319.08
15,dark_10_3,dark,Time_In_Thigmotaxis_Zone,10,323.45
1,dark_1_1,dark,Time_In_Transition_Zone,1,100.09
1,dark_2_1,dark,Time_In_Transition_Zone,2,134.28
1,dark_3_1,dark,Time_In_Transition_Zone,3,145.56
1,dark_4_1,dark,Time_In_Transition_Zone,4,132.15
1,dark_5_1,dark,Time_In_Transition_Zone,5,133.02
1,dark_6_1,dark,Time_In_Transition_Zone,6,126.59
1,dark_7_1,dark,Time_In_Transition_Zone,7,135.56
1,dark_8_1,dark,Time_In_Transition_Zone,8,142.32
1,dark_9_1,dark,Time_In_Transition_Zone,9,139.56
1,dark_10_1,dark,Time_In_Transition_Zone,10,143.23
2,dark_1_1,dark,Time_In_Transition_Zone,1,143.23
2,dark_2_1,dark,Time_In_Transition_Zone,2,142.37
2,dark_3_1,dark,Time_In_Transition_Zone,3,135.22
2,dark_4_1,dark,Time_In_Transition_Zone,4,165.44
2,dark_5_1,dark,Time_In_Transition_Zone,5,122.12
2,dark_6_1,dark,Time_In_Transition_Zone,6,145.95
2,dark_7_1,dark,Time_In_Transition_Zone,7,124.65
2,dark_8_1,dark,Time_In_Transition_Zone,8,144.33
2,dark_9_1,dark,Time_In_Transition_Zone,9,141.22
2,dark_10_1,dark,Time_In_Transition_Zone,10,142.23
3,dark_1_1,dark,Time_In_Transition_Zone,1,142.55
3,dark_2_1,dark,Time_In_Transition_Zone,2,151.64
3,dark_3_1,dark,Time_In_Transition_Zone,3,142.11
3,dark_4_1,dark,Time_In_Transition_Zone,4,124.13
3,dark_5_1,dark,Time_In_Transition_Zone,5,132.23
3,dark_6_1,dark,Time_In_Transition_Zone,6,164.58
3,dark_7_1,dark,Time_In_Transition_Zone,7,142.32
3,dark_8_1,dark,Time_In_Transition_Zone,8,137.56
3,dark_9_1,dark,Time_In_Transition_Zone,9,138.52
3,dark_10_1,dark,Time_In_Transition_Zone,10,140.99
4,dark_1_1,dark,Time_In_Transition_Zone,1,139.89
4,dark_2_1,dark,Time_In_Transition_Zone,2,152.38
4,dark_3_1,dark,Time_In_Transition_Zone,3,152.11
4,dark_4_1,dark,Time_In_Transition_Zone,4,125.33
4,dark_5_1,dark,Time_In_Transition_Zone,5,136.56
4,dark_6_1,dark,Time_In_Transition_Zone,6,127.56
4,dark_7_1,dark,Time_In_Transition_Zone,7,155.32
4,dark_8_1,dark,Time_In_Transition_Zone,8,148.98
4,dark_9_1,dark,Time_In_Transition_Zone,9,134.65
4,dark_10_1,dark,Time_In_Transition_Zone,10,136.65
5,dark_1_1,dark,Time_In_Transition_Zone,1,142.36
5,dark_2_1,dark,Time_In_Transition_Zone,2,165.71
5,dark_3_1,dark,Time_In_Transition_Zone,3,165.33
5,dark_4_1,dark,Time_In_Transition_Zone,4,120.11
5,dark_5_1,dark,Time_In_Transition_Zone,5,124.23
5,dark_6_1,dark,Time_In_Transition_Zone,6,138.65
5,dark_7_1,dark,Time_In_Transition_Zone,7,134.23
5,dark_8_1,dark,Time_In_Transition_Zone,8,145.65
5,dark_9_1,dark,Time_In_Transition_Zone,9,132.22
5,dark_10_1,dark,Time_In_Transition_Zone,10,139.55
6,dark_1_2,dark,Time_In_Transition_Zone,1,143.52
6,dark_2_2,dark,Time_In_Transition_Zone,2,143.29
6,dark_3_2,dark,Time_In_Transition_Zone,3,125.1
6,dark_4_2,dark,Time_In_Transition_Zone,4,123.1
6,dark_5_2,dark,Time_In_Transition_Zone,5,125.36
6,dark_6_2,dark,Time_In_Transition_Zone,6,149.65
6,dark_7_2,dark,Time_In_Transition_Zone,7,136.55
6,dark_8_2,dark,Time_In_Transition_Zone,8,143.32
6,dark_9_2,dark,Time_In_Transition_Zone,9,129.56
6,dark_10_2,dark,Time_In_Transition_Zone,10,138.52
7,dark_1_2,dark,Time_In_Transition_Zone,1,136.78
7,dark_2_2,dark,Time_In_Transition_Zone,2,154.79
7,dark_3_2,dark,Time_In_Transition_Zone,3,135.26
7,dark_4_2,dark,Time_In_Transition_Zone,4,133.02
7,dark_5_2,dark,Time_In_Transition_Zone,5,126.32
7,dark_6_2,dark,Time_In_Transition_Zone,6,132.66
7,dark_7_2,dark,Time_In_Transition_Zone,7,134.99
7,dark_8_2,dark,Time_In_Transition_Zone,8,152.32
7,dark_9_2,dark,Time_In_Transition_Zone,9,142.55
7,dark_10_2,dark,Time_In_Transition_Zone,10,142.23
8,dark_1_2,dark,Time_In_Transition_Zone,1,145.67
8,dark_2_2,dark,Time_In_Transition_Zone,2,155.99
8,dark_3_2,dark,Time_In_Transition_Zone,3,135.66
8,dark_4_2,dark,Time_In_Transition_Zone,4,120.13
8,dark_5_2,dark,Time_In_Transition_Zone,5,132.65
8,dark_6_2,dark,Time_In_Transition_Zone,6,134.52
8,dark_7_2,dark,Time_In_Transition_Zone,7,137.56
8,dark_8_2,dark,Time_In_Transition_Zone,8,123.33
8,dark_9_2,dark,Time_In_Transition_Zone,9,141.38
8,dark_10_2,dark,Time_In_Transition_Zone,10,141.26
9,dark_1_2,dark,Time_In_Transition_Zone,1,162.76
9,dark_2_2,dark,Time_In_Transition_Zone,2,164.85
9,dark_3_2,dark,Time_In_Transition_Zone,3,135.26
9,dark_4_2,dark,Time_In_Transition_Zone,4,142.03
9,dark_5_2,dark,Time_In_Transition_Zone,5,134.26
9,dark_6_2,dark,Time_In_Transition_Zone,6,136.55
9,dark_7_2,dark,Time_In_Transition_Zone,7,142.32
9,dark_8_2,dark,Time_In_Transition_Zone,8,132.66
9,dark_9_2,dark,Time_In_Transition_Zone,9,128.56
9,dark_10_2,dark,Time_In_Transition_Zone,10,130.23
10,dark_1_2,dark,Time_In_Transition_Zone,1,154.39
10,dark_2_2,dark,Time_In_Transition_Zone,2,167.58
