Subject_ID,Replicate,Treatment,Time,Distance_moved
C01.112,01,Control,41,43.8302
C01.112,01,Control,42,0
C01.112,01,Control,43,0
C01.112,01,Control,44,6.26274
C01.112,01,Control,45,36.2136
C01.112,01,Control,46,16.4034
C01.112,01,Control,47,2.69878
C01.112,01,Control,48,3.66459
C01.112,01,Control,49,0
C01.112,01,Control,50,0
C01.112,01,Control,51,5.24807
C01.112,01,Control,52,9.12978
C01.112,01,Control,53,10.7844
C01.112,01,Control,54,32.0745
C01.112,01,Control,55,10.8935
C01.112,01,Control,56,13.3306
C01.112,01,Control,57,13.9426
C01.112,01,Control,58,0
C01.112,01,Control,59,1.09378
C01.112,01,Control,60,0
C02.113,02,Control,1,0.739226
C02.113,02,Control,2,0
C02.113,02,Control,3,0
C02.113,02,Control,4,0
C02.113,02,Control,5,0
C02.113,02,Control,6,0
C02.113,02,Control,7,0
C02.113,02,Control,8,0
C02.113,02,Control,9,0
C02.113,02,Control,10,0
C02.113,02,Control,11,0
C02.113,02,Control,12,0
C02.113,02,Control,13,0
C02.113,02,Control,14,0
C02.113,02,Control,15,0
C02.113,02,Control,16,0
C02.113,02,Control,17,0
C02.113,02,Control,18,0
C02.113,02,Control,19,0
C02.113,02,Control,20,0
C02.113,02,Control,21,0
C02.113,02,Control,22,0
C02.113,02,Control,23,0
C02.113,02,Control,24,0
C02.113,02,Control,25,0
C02.113,02,Control,26,0
C02.113,02,Control,27,0
C02.113,02,Control,28,0
C02.113,02,Control,29,0
C02.113,02,Control,30,0
C02.113,02,Control,31,0
C02.113,02,Control,32,0
C02.113,02,Control,33,0
C02.113,02,Control,34,0
C02.113,02,Control,35,0
C02.113,02,Control,36,0
C02.113,02,Control,37,0
C02.113,02,Control,38,0
C02.113,02,Control,39,0
C02.113,02,Control,40,0
C02.113,02,Control,41,0
C02.113,02,Control,42,0
C02.113,02,Control,43,0.202462
C02.113,02,Control,44,0
C02.113,02,Control,45,0
C02.113,02,Control,46,0
C02.113,02,Control,47,0
C02.113,02,Control,48,0
C02.113,02,Control,49,0
C02.113,02,Control,50,0
C02.113,02,Control,51,0
C02.113,02,Control,52,0
C02.113,02,Control,53,0
C02.113,02,Control,54,0
C02.113,02,Control,55,0
C02.113,02,Control,56,0
C02.113,02,Control,57,0
C02.113,02,Control,58,0
C02.113,02,Control,59,0
C02.113,02,Control,60,0
C02.114,02,Control,1,27.5556
C02.114,02,Control,2,39.8528
C02.114,02,Control,3,74.9207
C02.114,02,Control,4,59.7905
C02.114,02,Control,5,67.0374
C02.114,02,Control,6,87.5889
C02.114,02,Control,7,73.4683
C02.114,02,Control,8,70.8044
C02.114,02,Control,9,97.0596
C02.114,02,Control,10,111.892
C02.114,02,Control,11,140.429
C02.114,02,Control,12,162.352
C02.114,02,Control,13,171.943
C02.114,02,Control,14,172.314
C02.114,02,Control,15,202.423
C02.114,02,Control,16,211.383
C02.114,02,Control,17,237.484
C02.114,02,Control,18,218.872
C02.114,02,Control,19,216.702
C02.114,02,Control,20,212.209
C02.114,02,Control,21,202.163
C02.114,02,Control,22,213.246
C02.114,02,Control,23,207.149
C02.114,02,Control,24,204.541
C02.114,02,Control,25,221.813
C02.114,02,Control,26,187.969
C02.114,02,Control,27,196.405
C02.114,02,Control,28,199.443
C02.114,02,Control,29,149.693
C02.114,02,Control,30,140.709
C02.114,02,Control,31,154.456
C02.114,02,Control,32,99.8636
C02.114,02,Control,33,69.6705
C02.114,02,Control,34,114.507
C02.114,02,Control,35,54.229
C02.114,02,Control,36,1.32943
C02.114,02,Control,37,0.234027
C02.114,02,Control,38,0.64677
C02.114,02,Control,39,0
C02.114,02,Control,40,1.04514
C02.114,02,Control,41,3.18702
C02.114,02,Control,42,1.2943
C02.114,02,Control,43,3.64512
C02.114,02,Control,44,9.75222
C02.114,02,Control,45,6.82671
C02.114,02,Control,46,6.25629
C02.114,02,Control,47,6.00408
C02.114,02,Control,48,4.67059
C02.114,02,Control,49,4.78676
C02.114,02,Control,50,2.22032
C02.114,02,Control,51,4.24566
C02.114,02,Control,52,19.0188
C02.114,02,Control,53,7.90519
C02.114,02,Control,54,2.41323
C02.114,02,Control,55,6.59374
C02.114,02,Control,56,7.32498
C02.114,02,Control,57,6.40731
C02.114,02,Control,58,4.68281
C02.114,02,Control,59,5.16502
C02.114,02,Control,60,10.565
C02.115,02,Control,1,126.475
C02.115,02,Control,2,102.764
C02.115,02,Control,3,109.965
C02.115,02,Control,4,134.016
C02.115,02,Control,5,142.27
C02.115,02,Control,6,183.726
C02.115,02,Control,7,232.077
C02.115,02,Control,8,223.555
C02.115,02,Control,9,230.026
C02.115,02,Control,10,189.884
C02.115,02,Control,11,177.632
C02.115,02,Control,12,178.189
C02.115,02,Control,13,192.55
C02.115,02,Control,14,192.642
C02.115,02,Control,15,178.638
C02.115,02,Control,16,89.2733
C02.115,02,Control,17,77.2283
C02.115,02,Control,18,57.1261
C02.115,02,Control,19,65.2289
C02.115,02,Control,20,72.052
C02.115,02,Control,21,73.9847
C02.115,02,Control,22,57.5233
C02.115,02,Control,23,59.0989
C02.115,02,Control,24,82.0726
C02.115,02,Control,25,69.2721
C02.115,02,Control,26,45.7034
C02.115,02,Control,27,60.6357
C02.115,02,Control,28,55.2479
C02.115,02,Control,29,63.5946
C02.115,02,Control,30,83.0215
C02.115,02,Control,31,60.6245
C02.115,02,Control,32,90.1033
C02.115,02,Control,33,52.666
C02.115,02,Control,34,78.1124
C02.115,02,Control,35,40.196
C02.115,02,Control,36,59.0591
C02.115,02,Control,37,52.4622
C02.115,02,Control,38,58.4318
C02.115,02,Control,39,63.8545
C02.115,02,Control,40,54.4043
C02.115,02,Control,41,41.2686
C02.115,02,Control,42,51.9797
C02.115,02,Control,43,40.5162
C02.115,02,Control,44,59.3428
C02.115,02,Control,45,54.1198
C02.115,02,Control,46,45.0561
C02.115,02,Control,47,54.2703
C02.115,02,Control,48,61.1563
C02.115,02,Control,49,46.9005
C02.115,02,Control,50,49.0741
C02.115,02,Control,51,81.6642
C02.115,02,Control,52,169.647
C02.115,02,Control,53,129.934
C02.115,02,Control,54,84.9768
C02.115,02,Control,55,113.813
C02.115,02,Control,56,143.615
C02.115,02,Control,57,158.561
C02.115,02,Control,58,184.089
C02.115,02,Control,59,215.272
C02.115,02,Control,60,240.142
C02.116,02,Control,1,36.7023
C02.116,02,Control,2,0
C02.116,02,Control,3,0
C02.116,02,Control,4,0
C02.116,02,Control,5,0.430935
C02.116,02,Control,6,0
C02.116,02,Control,7,0
C02.116,02,Control,8,0
C02.116,02,Control,9,0
C02.116,02,Control,10,0
C02.116,02,Control,11,3.06882
C02.116,02,Control,12,0
C02.116,02,Control,13,0
C02.116,02,Control,14,0
C02.116,02,Control,15,0
C02.116,02,Control,16,0
C02.116,02,Control,17,0
C02.116,02,Control,18,0
C02.116,02,Control,19,0
C02.116,02,Control,20,0
C02.116,02,Control,21,0
C02.116,02,Control,22,0
C02.116,02,Control,23,4.15591
C02.116,02,Control,24,0
C02.116,02,Control,25,0
C02.116,02,Control,26,0.629811
C02.116,02,Control,27,0
C02.116,02,Control,28,2.90359
C02.116,02,Control,29,0
C02.116,02,Control,30,0
C02.116,02,Control,31,0.425147
C02.116,02,Control,32,0
C02.116,02,Control,33,0.914657
C02.116,02,Control,34,0
C02.116,02,Control,35,3.09014
C02.116,02,Control,36,0
C02.116,02,Control,37,1.3152
C02.116,02,Control,38,0
C02.116,02,Control,39,2.6024
C02.116,02,Control,40,8.64488
C02.116,02,Control,41,0
C02.116,02,Control,42,0
C02.116,02,Control,43,1.94755
C02.116,02,Control,44,0
C02.116,02,Control,45,26.0474
C02.116,02,Control,46,7.48798
C02.116,02,Control,47,10.3662
C02.116,02,Control,48,0
C02.116,02,Control,49,0
C02.116,02,Control,50,3.99006
C02.116,02,Control,51,0
C02.116,02,Control,52,1.43938
C02.116,02,Control,53,3.74708
C02.116,02,Control,54,2.09214
C02.116,02,Control,55,0.42752
C02.116,02,Control,56,0
C02.116,02,Control,57,2.80124
C02.116,02,Control,58,0
C02.116,02,Control,59,0
C02.116,02,Control,60,0.209007
A02.117,02,ALAN,1,131.797
A02.117,02,ALAN,2,104.147
A02.117,02,ALAN,3,106.558
A02.117,02,ALAN,4,130.733
A02.117,02,ALAN,5,146.582
A02.117,02,ALAN,6,193.185
A02.117,02,ALAN,7,157.767
A02.117,02,ALAN,8,166.509
A02.117,02,ALAN,9,159.827
A02.117,02,ALAN,10,149.073
A02.117,02,ALAN,11,160.965
A02.117,02,ALAN,12,172.206
A02.117,02,ALAN,13,180.611
A02.117,02,ALAN,14,190.07
A02.117,02,ALAN,15,170.874
A02.117,02,ALAN,16,115.281
A02.117,02,ALAN,17,93.9787
A02.117,02,ALAN,18,30.0048
A02.117,02,ALAN,19,48.8722
A02.117,02,ALAN,20,50.3434
A02.117,02,ALAN,21,66.2553
A02.117,02,ALAN,22,91.8303
A02.117,02,ALAN,23,79.0181
A02.117,02,ALAN,24,77.8512
A02.117,02,ALAN,25,55.4912
A02.117,02,ALAN,26,67.8878
A02.117,02,ALAN,27,72.0203
A02.117,02,ALAN,28,74.4279
A02.117,02,ALAN,29,56.9051
A02.117,02,ALAN,30,62.1912
A02.117,02,ALAN,31,76.9799
A02.117,02,ALAN,32,46.6115
A02.117,02,ALAN,33,18.5927
A02.117,02,ALAN,34,29.7177
A02.117,02,ALAN,35,3.01998
A02.117,02,ALAN,36,16.6639
A02.117,02,ALAN,37,25.1535
A02.117,02,ALAN,38,17.1241
A02.117,02,ALAN,39,85.5824
A02.117,02,ALAN,40,76.6262
A02.117,02,ALAN,41,19.3473
A02.117,02,ALAN,42,7.05832
A02.117,02,ALAN,43,15.6342
A02.117,02,ALAN,44,69.5755
A02.117,02,ALAN,45,53.8051
A02.117,02,ALAN,46,69.133
A02.117,02,ALAN,47,30.2731
A02.117,02,ALAN,48,40.7703
A02.117,02,ALAN,49,69.9497
A02.117,02,ALAN,50,14.9451
A02.117,02,ALAN,51,92.1143
A02.117,02,ALAN,52,92.7544
A02.117,02,ALAN,53,46.0603
A02.117,02,ALAN,54,15.5484
A02.117,02,ALAN,55,79.7082
A02.117,02,ALAN,56,132.641
A02.117,02,ALAN,57,18.8465
A02.117,02,ALAN,58,43.6837
A02.117,02,ALAN,59,27.03
A02.117,02,ALAN,60,29.0716
A02.118,02,ALAN,1,151.086
A02.118,02,ALAN,2,185.439
A02.118,02,ALAN,3,212.757
A02.118,02,ALAN,4,185.554
A02.118,02,ALAN,5,204.813
A02.118,02,ALAN,6,221.537
A02.118,02,ALAN,7,204.304
A02.118,02,ALAN,8,214.339
A02.118,02,ALAN,9,196.219
A02.118,02,ALAN,10,226.129
A02.118,02,ALAN,11,229.111
A02.118,02,ALAN,12,186.824
A02.118,02,ALAN,13,199.43
A02.118,02,ALAN,14,214.64
A02.118,02,ALAN,15,182.57
A02.118,02,ALAN,16,184.385
A02.118,02,ALAN,17,181.559
A02.118,02,ALAN,18,208.533
A02.118,02,ALAN,19,168.443
A02.118,02,ALAN,20,168.545
A02.118,02,ALAN,21,173.287
A02.118,02,ALAN,22,86.6797
A02.118,02,ALAN,23,138.458
A02.118,02,ALAN,24,137.099
A02.118,02,ALAN,25,130.828
A02.118,02,ALAN,26,147.174
A02.118,02,ALAN,27,149.096
A02.118,02,ALAN,28,155.022
A02.118,02,ALAN,29,124.625
A02.118,02,ALAN,30,137.963
A02.118,02,ALAN,31,113.512
A02.118,02,ALAN,32,98.8854
A02.118,02,ALAN,33,116.621
A02.118,02,ALAN,34,86.1507
A02.118,02,ALAN,35,78.7221
A02.118,02,ALAN,36,80.6826
A02.118,02,ALAN,37,74.7797
A02.118,02,ALAN,38,23.9076
A02.118,02,ALAN,39,10.1402
A02.118,02,ALAN,40,5.93095
A02.118,02,ALAN,41,0.412038
A02.118,02,ALAN,42,8.17325
A02.118,02,ALAN,43,79.6354
A02.118,02,ALAN,44,95.8973
A02.118,02,ALAN,45,3.44952
A02.118,02,ALAN,46,52.2102
A02.118,02,ALAN,47,100.8
A02.118,02,ALAN,48,58.4929
A02.118,02,ALAN,49,82.4073
A02.118,02,ALAN,50,58.0506
A02.118,02,ALAN,51,2.37272
A02.118,02,ALAN,52,74.6216
A02.118,02,ALAN,53,44.1245
A02.118,02,ALAN,54,42.9759
A02.118,02,ALAN,55,48.2845
A02.118,02,ALAN,56,0
A02.118,02,ALAN,57,11.5174
A02.118,02,ALAN,58,94.8872
A02.118,02,ALAN,59,78.2189
A02.118,02,ALAN,60,10.8273
A02.119,02,ALAN,1,86.064
A02.119,02,ALAN,2,130.184
A02.119,02,ALAN,3,116.05
A02.119,02,ALAN,4,117.052
A02.119,02,ALAN,5,117.267
A02.119,02,ALAN,6,124.908
A02.119,02,ALAN,7,116.585
A02.119,02,ALAN,8,113.427
A02.119,02,ALAN,9,133.456
A02.119,02,ALAN,10,105.111
A02.119,02,ALAN,11,150.354
A02.119,02,ALAN,12,114.647
A02.119,02,ALAN,13,159.258
A02.119,02,ALAN,14,120.799
A02.119,02,ALAN,15,115.662
A02.119,02,ALAN,16,129.392
A02.119,02,ALAN,17,99.788
A02.119,02,ALAN,18,116.287
A02.119,02,ALAN,19,110.406
A02.119,02,ALAN,20,115.967
A02.119,02,ALAN,21,130.038
A02.119,02,ALAN,22,119.425
A02.119,02,ALAN,23,105.921
A02.119,02,ALAN,24,111.795
A02.119,02,ALAN,25,118.66
A02.119,02,ALAN,26,99.6452
A02.119,02,ALAN,27,106.861
A02.119,02,ALAN,28,109.681
A02.119,02,ALAN,29,141.102
A02.119,02,ALAN,30,126.311
A02.119,02,ALAN,31,99.3593
A02.119,02,ALAN,32,130.296
A02.119,02,ALAN,33,118.334
A02.119,02,ALAN,34,105.677
A02.119,02,ALAN,35,118.433
A02.119,02,ALAN,36,73.1006
A02.119,02,ALAN,37,79.7823
A02.119,02,ALAN,38,70.9258
A02.119,02,ALAN,39,64.4529
A02.119,02,ALAN,40,71.8353
A02.119,02,ALAN,41,82.4987
A02.119,02,ALAN,42,90.528
A02.119,02,ALAN,43,148.376
A02.119,02,ALAN,44,116.274
A02.119,02,ALAN,45,128.531
A02.119,02,ALAN,46,94.9781
A02.119,02,ALAN,47,65.526
A02.119,02,ALAN,48,109.423
A02.119,02,ALAN,49,85.0304
A02.119,02,ALAN,50,82.4064
A02.119,02,ALAN,51,86.4071
A02.119,02,ALAN,52,90.2374
A02.119,02,ALAN,53,89.8869
A02.119,02,ALAN,54,94.1509
A02.119,02,ALAN,55,123.38
A02.119,02,ALAN,56,109.783
A02.119,02,ALAN,57,84.3037
A02.119,02,ALAN,58,61.5914
A02.119,02,ALAN,59,36.0076
A02.119,02,ALAN,60,28.1535
A02.120,02,ALAN,1,37.6933
A02.120,02,ALAN,2,0
A02.120,02,ALAN,3,0
A02.120,02,ALAN,4,1.69989
A02.120,02,ALAN,5,58.7996
A02.120,02,ALAN,6,35.2382
A02.120,02,ALAN,7,29.4447
A02.120,02,ALAN,8,32.2606
A02.120,02,ALAN,9,1.57047
A02.120,02,ALAN,10,97.6561
A02.120,02,ALAN,11,183.508
A02.120,02,ALAN,12,167.362
A02.120,02,ALAN,13,154.214
A02.120,02,ALAN,14,61.506
A02.120,02,ALAN,15,16.3832
A02.120,02,ALAN,16,0
A02.120,02,ALAN,17,2.00147
A02.120,02,ALAN,18,20.6271
A02.120,02,ALAN,19,35.2851
A02.120,02,ALAN,20,84.9474
A02.120,02,ALAN,21,118.508
A02.120,02,ALAN,22,72.577
A02.120,02,ALAN,23,141.059
A02.120,02,ALAN,24,148.805
A02.120,02,ALAN,25,120.374
A02.120,02,ALAN,26,190.749
A02.120,02,ALAN,27,164.316
A02.120,02,ALAN,28,152.571
A02.120,02,ALAN,29,96.9727
A02.120,02,ALAN,30,102.232
A02.120,02,ALAN,31,91.2388
A02.120,02,ALAN,32,78.9837
A02.120,02,ALAN,33,6.97399
A02.120,02,ALAN,34,11.865
A02.120,02,ALAN,35,0
A02.120,02,ALAN,36,21.5818
A02.120,02,ALAN,37,118.847
A02.120,02,ALAN,38,115.333
A02.120,02,ALAN,39,67.6662
A02.120,02,ALAN,40,32.3683
A02.120,02,ALAN,41,0
A02.120,02,ALAN,42,3.35594
A02.120,02,ALAN,43,15.4787
A02.120,02,ALAN,44,84.8122
A02.120,02,ALAN,45,0.89746
A02.120,02,ALAN,46,0
A02.120,02,ALAN,47,35.3878
A02.120,02,ALAN,48,0.204188
A02.120,02,ALAN,49,22.1303
A02.120,02,ALAN,50,0
A02.120,02,ALAN,51,0.246551
A02.120,02,ALAN,52,5.29024
A02.120,02,ALAN,53,20.0418
A02.120,02,ALAN,54,63.8013
A02.120,02,ALAN,55,109.66
A02.120,02,ALAN,56,101.853
A02.120,02,ALAN,57,1.48949
A02.120,02,ALAN,58,0
A02.120,02,ALAN,59,1.79868
A02.120,02,ALAN,60,22.5449
A02.121,02,ALAN,1,108.732
A02.121,02,ALAN,2,6.96581
A02.121,02,ALAN,3,110.753
A02.121,02,ALAN,4,197.912
A02.121,02,ALAN,5,177.021
A02.121,02,ALAN,6,182.051
A02.121,02,ALAN,7,178.393
A02.121,02,ALAN,8,204.542
A02.121,02,ALAN,9,174.114
A02.121,02,ALAN,10,167.503
A02.121,02,ALAN,11,182.601
A02.121,02,ALAN,12,168.551
A02.121,02,ALAN,13,171.056
A02.121,02,ALAN,14,174.15
A02.121,02,ALAN,15,142.76
A02.121,02,ALAN,16,146.889
A02.121,02,ALAN,17,74.7194
A02.121,02,ALAN,18,0
A02.121,02,ALAN,19,0
A02.121,02,ALAN,20,0
A02.121,02,ALAN,21,0
A02.121,02,ALAN,22,0
A02.121,02,ALAN,23,0
A02.121,02,ALAN,24,0
A02.121,02,ALAN,25,0
A02.121,02,ALAN,26,0
A02.121,02,ALAN,27,0
A02.121,02,ALAN,28,0
A02.121,02,ALAN,29,0
A02.121,02,ALAN,30,0
A02.121,02,ALAN,31,0
A02.121,02,ALAN,32,0
A02.121,02,ALAN,33,0
A02.121,02,ALAN,34,0
A02.121,02,ALAN,35,0
A02.121,02,ALAN,36,0
A02.121,02,ALAN,37,0
A02.121,02,ALAN,38,0
A02.121,02,ALAN,39,0
A02.121,02,ALAN,40,0
A02.121,02,ALAN,41,0
A02.121,02,ALAN,42,0
A02.121,02,ALAN,43,0
A02.121,02,ALAN,44,0
A02.121,02,ALAN,45,0
A02.121,02,ALAN,46,0
A02.121,02,ALAN,47,0
A02.121,02,ALAN,48,0
A02.121,02,ALAN,49,0
A02.121,02,ALAN,50,0
A02.121,02,ALAN,51,0
A02.121,02,ALAN,52,0.249072
A02.121,02,ALAN,53,0
A02.121,02,ALAN,54,0
A02.121,02,ALAN,55,0
A02.121,02,ALAN,56,0
A02.121,02,ALAN,57,0
A02.121,02,ALAN,58,0
A02.121,02,ALAN,59,0
A02.121,02,ALAN,60,0.825418
A02.122,02,ALAN,1,131
A02.122,02,ALAN,2,106.563
A02.122,02,ALAN,3,115.26
A02.122,02,ALAN,4,120.083
A02.122,02,ALAN,5,131.741
A02.122,02,ALAN,6,128.475
A02.122,02,ALAN,7,135.108
A02.122,02,ALAN,8,120.248
A02.122,02,ALAN,9,121.341
A02.122,02,ALAN,10,100.981
A02.122,02,ALAN,11,107.33
A02.122,02,ALAN,12,108.826
A02.122,02,ALAN,13,122.1
A02.122,02,ALAN,14,120.878
A02.122,02,ALAN,15,93.949
A02.122,02,ALAN,16,106.787
A02.122,02,ALAN,17,93.1754
A02.122,02,ALAN,18,78.1539
A02.122,02,ALAN,19,52.517
A02.122,02,ALAN,20,54.9803
A02.122,02,ALAN,21,44.9087
A02.122,02,ALAN,22,50.7322
A02.122,02,ALAN,23,35.1833
A02.122,02,ALAN,24,37.3716
A02.122,02,ALAN,25,36.6052
A02.122,02,ALAN,26,44.3262
A02.122,02,ALAN,27,43.7523
A02.122,02,ALAN,28,15.0063
A02.122,02,ALAN,29,0
A02.122,02,ALAN,30,0.4911
A02.122,02,ALAN,31,4.63309
A02.122,02,ALAN,32,40.2376
A02.122,02,ALAN,33,41.6687
A02.122,02,ALAN,34,59.2626
A02.122,02,ALAN,35,58.63
A02.122,02,ALAN,36,20.615
A02.122,02,ALAN,37,44.095
A02.122,02,ALAN,38,38.5788
A02.122,02,ALAN,39,35.702
A02.122,02,ALAN,40,34.456
A02.122,02,ALAN,41,41.4494
A02.122,02,ALAN,42,38.5355
A02.122,02,ALAN,43,7.60494
A02.122,02,ALAN,44,0
A02.122,02,ALAN,45,5.86514
A02.122,02,ALAN,46,53.5895
A02.122,02,ALAN,47,55.7448
A02.122,02,ALAN,48,61.5846
A02.122,02,ALAN,49,82.5976
A02.122,02,ALAN,50,27.1731
A02.122,02,ALAN,51,42.8623
A02.122,02,ALAN,52,37.0847
A02.122,02,ALAN,53,47.7591
A02.122,02,ALAN,54,44.3521
A02.122,02,ALAN,55,40.212
A02.122,02,ALAN,56,58.4612
A02.122,02,ALAN,57,38.959
A02.122,02,ALAN,58,23.5853
A02.122,02,ALAN,59,0.409897
A02.122,02,ALAN,60,26.1636
A02.123,02,ALAN,1,36.999
A02.123,02,ALAN,2,0.934371
A02.123,02,ALAN,3,0
A02.123,02,ALAN,4,0.469604
A02.123,02,ALAN,5,0
A02.123,02,ALAN,6,110.248
A02.123,02,ALAN,7,193.23
A02.123,02,ALAN,8,226.872
A02.123,02,ALAN,9,224.239
A02.123,02,ALAN,10,239.766
A02.123,02,ALAN,11,223.37
A02.123,02,ALAN,12,228.505
A02.123,02,ALAN,13,215.612
A02.123,02,ALAN,14,202.972
A02.123,02,ALAN,15,220.789
A02.123,02,ALAN,16,220.674
A02.123,02,ALAN,17,219.18
A02.123,02,ALAN,18,216.27
A02.123,02,ALAN,19,225.416
A02.123,02,ALAN,20,194.842
A02.123,02,ALAN,21,190.301
A02.123,02,ALAN,22,205.349
A02.123,02,ALAN,23,194.608
A02.123,02,ALAN,24,183.156
A02.123,02,ALAN,25,166.089
A02.123,02,ALAN,26,187.296
A02.123,02,ALAN,27,178.262
A02.123,02,ALAN,28,168.554
A02.123,02,ALAN,29,176.184
A02.123,02,ALAN,30,180.167
A02.123,02,ALAN,31,167.773
A02.123,02,ALAN,32,154.581
A02.123,02,ALAN,33,167.562
A02.123,02,ALAN,34,166.317
A02.123,02,ALAN,35,170.514
A02.123,02,ALAN,36,144.35
A02.123,02,ALAN,37,132.702
A02.123,02,ALAN,38,141.909
A02.123,02,ALAN,39,131.596
A02.123,02,ALAN,40,148.02
A02.123,02,ALAN,41,92.2472
A02.123,02,ALAN,42,76.699
A02.123,02,ALAN,43,41.5999
A02.123,02,ALAN,44,0
A02.123,02,ALAN,45,0
A02.123,02,ALAN,46,0
A02.123,02,ALAN,47,0
A02.123,02,ALAN,48,0
A02.123,02,ALAN,49,0
A02.123,02,ALAN,50,3.75325
A02.123,02,ALAN,51,0
A02.123,02,ALAN,52,0
A02.123,02,ALAN,53,0
A02.123,02,ALAN,54,23.3122
A02.123,02,ALAN,55,31.1731
A02.123,02,ALAN,56,34.86
A02.123,02,ALAN,57,55.7575
A02.123,02,ALAN,58,30.3544
A02.123,02,ALAN,59,11.789
A02.123,02,ALAN,60,13.2736
A02.124,02,ALAN,1,39.2694
A02.124,02,ALAN,2,4.68229
A02.124,02,ALAN,3,1.44447
A02.124,02,ALAN,4,0
A02.124,02,ALAN,5,0
A02.124,02,ALAN,6,0
A02.124,02,ALAN,7,0
A02.124,02,ALAN,8,0
A02.124,02,ALAN,9,0.722587
A02.124,02,ALAN,10,10.2498
A02.124,02,ALAN,11,82.203
A02.124,02,ALAN,12,133.21
A02.124,02,ALAN,13,0
A02.124,02,ALAN,14,5.02732
A02.124,02,ALAN,15,3.38063
A02.124,02,ALAN,16,3.00411
A02.124,02,ALAN,17,4.30772
A02.124,02,ALAN,18,3.8985
A02.124,02,ALAN,19,0
A02.124,02,ALAN,20,2.44252
A02.124,02,ALAN,21,4.26983
A02.124,02,ALAN,22,1.31112
A02.124,02,ALAN,23,0.417443
A02.124,02,ALAN,24,14.3173
A02.124,02,ALAN,25,0.441009
A02.124,02,ALAN,26,0.207984
A02.124,02,ALAN,27,0.647217
A02.124,02,ALAN,28,4.82335
A02.124,02,ALAN,29,0.465064
A02.124,02,ALAN,30,1.11207
A02.124,02,ALAN,31,2.21408
A02.124,02,ALAN,32,2.73354
A02.124,02,ALAN,33,0.864266
A02.124,02,ALAN,34,2.21029
A02.124,02,ALAN,35,2.51598
A02.124,02,ALAN,36,0.45816
A02.124,02,ALAN,37,0
A02.124,02,ALAN,38,0
A02.124,02,ALAN,39,1.27753
A02.124,02,ALAN,40,9.83305
A02.124,02,ALAN,41,3.52413
A02.124,02,ALAN,42,0.422262
A02.124,02,ALAN,43,0
A02.124,02,ALAN,44,0.867044
A02.124,02,ALAN,45,0.49563
A02.124,02,ALAN,46,0
A02.124,02,ALAN,47,2.34736
A02.124,02,ALAN,48,0.409625
A02.124,02,ALAN,49,2.28069
A02.124,02,ALAN,50,4.35456
A02.124,02,ALAN,51,1.69364
A02.124,02,ALAN,52,0.727363
A02.124,02,ALAN,53,0.852002
A02.124,02,ALAN,54,4.27333
A02.124,02,ALAN,55,0
A02.124,02,ALAN,56,0
A02.124,02,ALAN,57,0.875309
A02.124,02,ALAN,58,2.84659
A02.124,02,ALAN,59,3.62026
A02.124,02,ALAN,60,0.875658
C02.125,02,Control,1,3.50886
C02.125,02,Control,2,0.498364
C02.125,02,Control,3,1.28756
C02.125,02,Control,4,5.19733
C02.125,02,Control,5,3.31963
C02.125,02,Control,6,0
C02.125,02,Control,7,0
C02.125,02,Control,8,0
C02.125,02,Control,9,0
C02.125,02,Control,10,0
C02.125,02,Control,11,0.22782
C02.125,02,Control,12,2.95516
C02.125,02,Control,13,2.94854
C02.125,02,Control,14,4.77683
C02.125,02,Control,15,7.60763
C02.125,02,Control,16,0
C02.125,02,Control,17,0
C02.125,02,Control,18,0.40731
C02.125,02,Control,19,0
C02.125,02,Control,20,0
C02.125,02,Control,21,0
C02.125,02,Control,22,0
C02.125,02,Control,23,0
C02.125,02,Control,24,0
C02.125,02,Control,25,9.41208
C02.125,02,Control,26,6.93484
C02.125,02,Control,27,0.425958
C02.125,02,Control,28,6.41105
C02.125,02,Control,29,3.08135
C02.125,02,Control,30,1.35616
C02.125,02,Control,31,1.56634
C02.125,02,Control,32,0.859398
C02.125,02,Control,33,6.92059
C02.125,02,Control,34,3.8572
C02.125,02,Control,35,0.930975
C02.125,02,Control,36,1.02918
C02.125,02,Control,37,0
C02.125,02,Control,38,3.64198
C02.125,02,Control,39,0
C02.125,02,Control,40,0
C02.125,02,Control,41,0
C02.125,02,Control,42,0.41486
C02.125,02,Control,43,0
C02.125,02,Control,44,0
C02.125,02,Control,45,0
C02.125,02,Control,46,0.4446
C02.125,02,Control,47,7.85646
C02.125,02,Control,48,0
C02.125,02,Control,49,0
C02.125,02,Control,50,0
C02.125,02,Control,51,0
C02.125,02,Control,52,1.89748
C02.125,02,Control,53,4.8143
C02.125,02,Control,54,1.06779
C02.125,02,Control,55,0.448435
C02.125,02,Control,56,1.74551
C02.125,02,Control,57,5.805
C02.125,02,Control,58,0
C02.125,02,Control,59,0
C02.125,02,Control,60,0.631478
C02.126,02,Control,1,31.9671
C02.126,02,Control,2,0
C02.126,02,Control,3,0
C02.126,02,Control,4,3.41214
C02.126,02,Control,5,0
C02.126,02,Control,6,0
C02.126,02,Control,7,0
C02.126,02,Control,8,0
C02.126,02,Control,9,0
C02.126,02,Control,10,0
C02.126,02,Control,11,0
C02.126,02,Control,12,0
C02.126,02,Control,13,0
C02.126,02,Control,14,0
C02.126,02,Control,15,0
C02.126,02,Control,16,0
C02.126,02,Control,17,0
C02.126,02,Control,18,0
